output_filename,s1_path,s2_path
447c020f_0.48783_442o030h_-0.48783.wav,wsj0/si_et_05/447/447c020f.wav,wsj0/si_et_05/442/442o030h.wav
441c020d_0.24661_422a010a_-0.24661.wav,wsj0/si_et_05/441/441c020d.wav,wsj0/si_dt_05/422/422a010a.wav
440o030y_0.33054_446c0213_-0.33054.wav,wsj0/si_et_05/440/440o030y.wav,wsj0/si_et_05/446/446c0213.wav
440o0310_0.43605_443c020e_-0.43605.wav,wsj0/si_et_05/440/440o0310.wav,wsj0/si_et_05/443/443c020e.wav
22gc010l_0.11746_444o030o_-0.11746.wav,wsj0/si_dt_05/22g/22gc010l.wav,wsj0/si_et_05/444/444o030o.wav
443o030f_1.1891_445c0201_-1.1891.wav,wsj0/si_et_05/443/443o030f.wav,wsj0/si_et_05/445/445c0201.wav
051o020x_0.61726_423c020s_-0.61726.wav,wsj0/si_dt_05/051/051o020x.wav,wsj0/si_dt_05/423/423c020s.wav
421o030s_2.0051_051o0213_-2.0051.wav,wsj0/si_dt_05/421/421o030s.wav,wsj0/si_dt_05/051/051o0213.wav
420a0114_0.39756_444o0314_-0.39756.wav,wsj0/si_dt_05/420/420a0114.wav,wsj0/si_et_05/444/444o0314.wav
446c0203_0.72411_22go010d_-0.72411.wav,wsj0/si_et_05/446/446c0203.wav,wsj0/si_dt_05/22g/22go010d.wav
423o030s_0.48595_22ga010c_-0.48595.wav,wsj0/si_dt_05/423/423o030s.wav,wsj0/si_dt_05/22g/22ga010c.wav
420o030q_2.1548_440o0306_-2.1548.wav,wsj0/si_dt_05/420/420o030q.wav,wsj0/si_et_05/440/440o0306.wav
421c020q_1.129_444c020e_-1.129.wav,wsj0/si_dt_05/421/421c020q.wav,wsj0/si_et_05/444/444c020e.wav
444c020l_0.75853_22go010b_-0.75853.wav,wsj0/si_et_05/444/444c020l.wav,wsj0/si_dt_05/22g/22go010b.wav
051a050m_1.4025_444c020v_-1.4025.wav,wsj0/si_dt_05/051/051a050m.wav,wsj0/si_et_05/444/444c020v.wav
051c010v_0.44993_050o0210_-0.44993.wav,wsj0/si_dt_05/051/051c010v.wav,wsj0/si_dt_05/050/050o0210.wav
053c010c_1.5912_22ha0110_-1.5912.wav,wsj0/si_dt_05/053/053c010c.wav,wsj0/si_dt_05/22h/22ha0110.wav
051c0111_0.10133_447c020q_-0.10133.wav,wsj0/si_dt_05/051/051c0111.wav,wsj0/si_et_05/447/447c020q.wav
053c010z_0.084149_22hc0112_-0.084149.wav,wsj0/si_dt_05/053/053c010z.wav,wsj0/si_dt_05/22h/22hc0112.wav
445c0212_0.044768_420c020y_-0.044768.wav,wsj0/si_et_05/445/445c0212.wav,wsj0/si_dt_05/420/420c020y.wav
423c020q_1.5678_22ga010q_-1.5678.wav,wsj0/si_dt_05/423/423c020q.wav,wsj0/si_dt_05/22g/22ga010q.wav
440o0312_1.8495_420c020o_-1.8495.wav,wsj0/si_et_05/440/440o0312.wav,wsj0/si_dt_05/420/420c020o.wav
440c020w_0.32592_445c020v_-0.32592.wav,wsj0/si_et_05/440/440c020w.wav,wsj0/si_et_05/445/445c020v.wav
053o020f_1.3996_443c020v_-1.3996.wav,wsj0/si_dt_05/053/053o020f.wav,wsj0/si_et_05/443/443c020v.wav
050a0514_1.5211_422a0110_-1.5211.wav,wsj0/si_dt_05/050/050a0514.wav,wsj0/si_dt_05/422/422a0110.wav
441c0202_1.4622_052c010t_-1.4622.wav,wsj0/si_et_05/441/441c0202.wav,wsj0/si_dt_05/052/052c010t.wav
445o030r_0.72489_446c020y_-0.72489.wav,wsj0/si_et_05/445/445o030r.wav,wsj0/si_et_05/446/446c020y.wav
440c0211_0.079612_447o030f_-0.079612.wav,wsj0/si_et_05/440/440c0211.wav,wsj0/si_et_05/447/447o030f.wav
441o030z_1.0677_447o030y_-1.0677.wav,wsj0/si_et_05/441/441o030z.wav,wsj0/si_et_05/447/447o030y.wav
440o0306_0.29516_420o030f_-0.29516.wav,wsj0/si_et_05/440/440o0306.wav,wsj0/si_dt_05/420/420o030f.wav
444o0307_0.49166_22ga0112_-0.49166.wav,wsj0/si_et_05/444/444o0307.wav,wsj0/si_dt_05/22g/22ga0112.wav
051a050h_0.07591_447o030t_-0.07591.wav,wsj0/si_dt_05/051/051a050h.wav,wsj0/si_et_05/447/447o030t.wav
052o020c_2.2312_443c020t_-2.2312.wav,wsj0/si_dt_05/052/052o020c.wav,wsj0/si_et_05/443/443c020t.wav
053o020x_2.2849_445o030g_-2.2849.wav,wsj0/si_dt_05/053/053o020x.wav,wsj0/si_et_05/445/445o030g.wav
050a050o_1.65_052a0511_-1.65.wav,wsj0/si_dt_05/050/050a050o.wav,wsj0/si_dt_05/052/052a0511.wav
421o0303_0.7698_22go0111_-0.7698.wav,wsj0/si_dt_05/421/421o0303.wav,wsj0/si_dt_05/22g/22go0111.wav
442o030r_1.9314_445c0212_-1.9314.wav,wsj0/si_et_05/442/442o030r.wav,wsj0/si_et_05/445/445c0212.wav
423o030s_1.1818_052o020g_-1.1818.wav,wsj0/si_dt_05/423/423o030s.wav,wsj0/si_dt_05/052/052o020g.wav
22go010m_0.96217_446o0314_-0.96217.wav,wsj0/si_dt_05/22g/22go010m.wav,wsj0/si_et_05/446/446o0314.wav
445o030n_0.31277_440c020f_-0.31277.wav,wsj0/si_et_05/445/445o030n.wav,wsj0/si_et_05/440/440c020f.wav
421o030t_0.55769_447c020s_-0.55769.wav,wsj0/si_dt_05/421/421o030t.wav,wsj0/si_et_05/447/447c020s.wav
447c0216_1.4186_442o030z_-1.4186.wav,wsj0/si_et_05/447/447c0216.wav,wsj0/si_et_05/442/442o030z.wav
445c020z_1.0884_441c020w_-1.0884.wav,wsj0/si_et_05/445/445c020z.wav,wsj0/si_et_05/441/441c020w.wav
420a0108_1.2469_421c0204_-1.2469.wav,wsj0/si_dt_05/420/420a0108.wav,wsj0/si_dt_05/421/421c0204.wav
050a0514_1.5445_447o0305_-1.5445.wav,wsj0/si_dt_05/050/050a0514.wav,wsj0/si_et_05/447/447o0305.wav
22gc010j_0.28772_444o030y_-0.28772.wav,wsj0/si_dt_05/22g/22gc010j.wav,wsj0/si_et_05/444/444o030y.wav
447o030i_1.1068_052c010k_-1.1068.wav,wsj0/si_et_05/447/447o030i.wav,wsj0/si_dt_05/052/052c010k.wav
440o0307_2.463_445c0205_-2.463.wav,wsj0/si_et_05/440/440o0307.wav,wsj0/si_et_05/445/445c0205.wav
446c020t_1.0881_447o030h_-1.0881.wav,wsj0/si_et_05/446/446c020t.wav,wsj0/si_et_05/447/447o030h.wav
442o030r_1.803_423o030h_-1.803.wav,wsj0/si_et_05/442/442o030r.wav,wsj0/si_dt_05/423/423o030h.wav
22hc010e_0.59791_447o0311_-0.59791.wav,wsj0/si_dt_05/22h/22hc010e.wav,wsj0/si_et_05/447/447o0311.wav
050c0103_0.098908_22ho0113_-0.098908.wav,wsj0/si_dt_05/050/050c0103.wav,wsj0/si_dt_05/22h/22ho0113.wav
421a010w_1.1842_420c020g_-1.1842.wav,wsj0/si_dt_05/421/421a010w.wav,wsj0/si_dt_05/420/420c020g.wav
446c020h_1.4143_22gc010m_-1.4143.wav,wsj0/si_et_05/446/446c020h.wav,wsj0/si_dt_05/22g/22gc010m.wav
442o030f_0.64577_22hc0107_-0.64577.wav,wsj0/si_et_05/442/442o030f.wav,wsj0/si_dt_05/22h/22hc0107.wav
422o030n_1.3386_443o0306_-1.3386.wav,wsj0/si_dt_05/422/422o030n.wav,wsj0/si_et_05/443/443o0306.wav
421a010h_1.9596_050a050f_-1.9596.wav,wsj0/si_dt_05/421/421a010h.wav,wsj0/si_dt_05/050/050a050f.wav
421o0304_1.3861_440c020i_-1.3861.wav,wsj0/si_dt_05/421/421o0304.wav,wsj0/si_et_05/440/440c020i.wav
423c020j_0.00055322_440o030i_-0.00055322.wav,wsj0/si_dt_05/423/423c020j.wav,wsj0/si_et_05/440/440o030i.wav
420o030u_2.2706_423a010x_-2.2706.wav,wsj0/si_dt_05/420/420o030u.wav,wsj0/si_dt_05/423/423a010x.wav
442c0204_0.64733_443c020n_-0.64733.wav,wsj0/si_et_05/442/442c0204.wav,wsj0/si_et_05/443/443c020n.wav
445o0303_1.3392_052o020k_-1.3392.wav,wsj0/si_et_05/445/445o0303.wav,wsj0/si_dt_05/052/052o020k.wav
421c020d_1.4369_446o030b_-1.4369.wav,wsj0/si_dt_05/421/421c020d.wav,wsj0/si_et_05/446/446o030b.wav
053a050s_2.3345_051o020p_-2.3345.wav,wsj0/si_dt_05/053/053a050s.wav,wsj0/si_dt_05/051/051o020p.wav
446c0212_2.3075_440c0204_-2.3075.wav,wsj0/si_et_05/446/446c0212.wav,wsj0/si_et_05/440/440c0204.wav
420o0314_1.288_052a0513_-1.288.wav,wsj0/si_dt_05/420/420o0314.wav,wsj0/si_dt_05/052/052a0513.wav
050o020j_0.79957_22gc0107_-0.79957.wav,wsj0/si_dt_05/050/050o020j.wav,wsj0/si_dt_05/22g/22gc0107.wav
051o0203_0.57693_22ha010m_-0.57693.wav,wsj0/si_dt_05/051/051o0203.wav,wsj0/si_dt_05/22h/22ha010m.wav
442c0210_2.2074_441o030m_-2.2074.wav,wsj0/si_et_05/442/442c0210.wav,wsj0/si_et_05/441/441o030m.wav
446o0314_1.1616_052o020r_-1.1616.wav,wsj0/si_et_05/446/446o0314.wav,wsj0/si_dt_05/052/052o020r.wav
423a010i_0.69398_445o030y_-0.69398.wav,wsj0/si_dt_05/423/423a010i.wav,wsj0/si_et_05/445/445o030y.wav
445o030b_1.881_050a050z_-1.881.wav,wsj0/si_et_05/445/445o030b.wav,wsj0/si_dt_05/050/050a050z.wav
050a0513_2.0868_446o0311_-2.0868.wav,wsj0/si_dt_05/050/050a0513.wav,wsj0/si_et_05/446/446o0311.wav
441c0202_0.2933_442o030u_-0.2933.wav,wsj0/si_et_05/441/441c0202.wav,wsj0/si_et_05/442/442o030u.wav
423c020u_2.4812_442o030b_-2.4812.wav,wsj0/si_dt_05/423/423c020u.wav,wsj0/si_et_05/442/442o030b.wav
440o0312_2.219_422a010o_-2.219.wav,wsj0/si_et_05/440/440o0312.wav,wsj0/si_dt_05/422/422a010o.wav
050o020v_0.4014_446o0307_-0.4014.wav,wsj0/si_dt_05/050/050o020v.wav,wsj0/si_et_05/446/446o0307.wav
446o030q_0.91764_423c0203_-0.91764.wav,wsj0/si_et_05/446/446o030q.wav,wsj0/si_dt_05/423/423c0203.wav
22ga010u_0.69379_445c020s_-0.69379.wav,wsj0/si_dt_05/22g/22ga010u.wav,wsj0/si_et_05/445/445c020s.wav
422c0211_0.31684_053o0209_-0.31684.wav,wsj0/si_dt_05/422/422c0211.wav,wsj0/si_dt_05/053/053o0209.wav
441o030c_1.8729_052c010h_-1.8729.wav,wsj0/si_et_05/441/441o030c.wav,wsj0/si_dt_05/052/052c010h.wav
051o0212_1.2367_444c020h_-1.2367.wav,wsj0/si_dt_05/051/051o0212.wav,wsj0/si_et_05/444/444c020h.wav
051c010l_1.9798_442c020h_-1.9798.wav,wsj0/si_dt_05/051/051c010l.wav,wsj0/si_et_05/442/442c020h.wav
444o0305_1.7229_441c020k_-1.7229.wav,wsj0/si_et_05/444/444o0305.wav,wsj0/si_et_05/441/441c020k.wav
422a010p_0.86915_051a050o_-0.86915.wav,wsj0/si_dt_05/422/422a010p.wav,wsj0/si_dt_05/051/051a050o.wav
444o0304_1.9034_051o020y_-1.9034.wav,wsj0/si_et_05/444/444o0304.wav,wsj0/si_dt_05/051/051o020y.wav
422o030b_2.4368_446c0209_-2.4368.wav,wsj0/si_dt_05/422/422o030b.wav,wsj0/si_et_05/446/446c0209.wav
446c020m_1.5502_053a0509_-1.5502.wav,wsj0/si_et_05/446/446c020m.wav,wsj0/si_dt_05/053/053a0509.wav
053a050n_2.2668_422a010f_-2.2668.wav,wsj0/si_dt_05/053/053a050n.wav,wsj0/si_dt_05/422/422a010f.wav
441o0312_2.4746_444c020f_-2.4746.wav,wsj0/si_et_05/441/441o0312.wav,wsj0/si_et_05/444/444c020f.wav
421o030i_1.6452_22gc010w_-1.6452.wav,wsj0/si_dt_05/421/421o030i.wav,wsj0/si_dt_05/22g/22gc010w.wav
421o030t_1.2624_050o0212_-1.2624.wav,wsj0/si_dt_05/421/421o030t.wav,wsj0/si_dt_05/050/050o0212.wav
441c0215_2.3037_052a050j_-2.3037.wav,wsj0/si_et_05/441/441c0215.wav,wsj0/si_dt_05/052/052a050j.wav
445o030v_0.3929_441c0206_-0.3929.wav,wsj0/si_et_05/445/445o030v.wav,wsj0/si_et_05/441/441c0206.wav
22ha010t_2.0773_420a010l_-2.0773.wav,wsj0/si_dt_05/22h/22ha010t.wav,wsj0/si_dt_05/420/420a010l.wav
422a0114_0.19876_22ha010z_-0.19876.wav,wsj0/si_dt_05/422/422a0114.wav,wsj0/si_dt_05/22h/22ha010z.wav
445c0215_1.5192_440c020r_-1.5192.wav,wsj0/si_et_05/445/445c0215.wav,wsj0/si_et_05/440/440c020r.wav
22ha0105_1.2913_442o0311_-1.2913.wav,wsj0/si_dt_05/22h/22ha0105.wav,wsj0/si_et_05/442/442o0311.wav
051a050u_0.84992_442o0304_-0.84992.wav,wsj0/si_dt_05/051/051a050u.wav,wsj0/si_et_05/442/442o0304.wav
052c010x_1.8595_444o030a_-1.8595.wav,wsj0/si_dt_05/052/052c010x.wav,wsj0/si_et_05/444/444o030a.wav
052o0211_1.1004_442c020e_-1.1004.wav,wsj0/si_dt_05/052/052o0211.wav,wsj0/si_et_05/442/442c020e.wav
22gc010p_1.2348_422c0201_-1.2348.wav,wsj0/si_dt_05/22g/22gc010p.wav,wsj0/si_dt_05/422/422c0201.wav
423a010d_1.1614_445o030k_-1.1614.wav,wsj0/si_dt_05/423/423a010d.wav,wsj0/si_et_05/445/445o030k.wav
22ga010w_0.70789_442c0216_-0.70789.wav,wsj0/si_dt_05/22g/22ga010w.wav,wsj0/si_et_05/442/442c0216.wav
22ga010s_2.4955_420o030s_-2.4955.wav,wsj0/si_dt_05/22g/22ga010s.wav,wsj0/si_dt_05/420/420o030s.wav
441c020l_0.23374_442o0302_-0.23374.wav,wsj0/si_et_05/441/441c020l.wav,wsj0/si_et_05/442/442o0302.wav
444c0210_1.959_22go0104_-1.959.wav,wsj0/si_et_05/444/444c0210.wav,wsj0/si_dt_05/22g/22go0104.wav
440c020s_0.016126_447o030z_-0.016126.wav,wsj0/si_et_05/440/440c020s.wav,wsj0/si_et_05/447/447o030z.wav
440o0314_1.5438_445c020l_-1.5438.wav,wsj0/si_et_05/440/440o0314.wav,wsj0/si_et_05/445/445c020l.wav
053o020b_1.3894_442o030i_-1.3894.wav,wsj0/si_dt_05/053/053o020b.wav,wsj0/si_et_05/442/442o030i.wav
441c020q_2.3032_445c020q_-2.3032.wav,wsj0/si_et_05/441/441c020q.wav,wsj0/si_et_05/445/445c020q.wav
050o020y_0.78529_447c020u_-0.78529.wav,wsj0/si_dt_05/050/050o020y.wav,wsj0/si_et_05/447/447c020u.wav
446o030c_0.19977_444o030b_-0.19977.wav,wsj0/si_et_05/446/446o030c.wav,wsj0/si_et_05/444/444o030b.wav
446o030w_0.084453_445c0204_-0.084453.wav,wsj0/si_et_05/446/446o030w.wav,wsj0/si_et_05/445/445c0204.wav
446c0209_1.8488_22hc010z_-1.8488.wav,wsj0/si_et_05/446/446c0209.wav,wsj0/si_dt_05/22h/22hc010z.wav
422a0110_2.4935_22hc010k_-2.4935.wav,wsj0/si_dt_05/422/422a0110.wav,wsj0/si_dt_05/22h/22hc010k.wav
22hc010e_1.9741_423c0202_-1.9741.wav,wsj0/si_dt_05/22h/22hc010e.wav,wsj0/si_dt_05/423/423c0202.wav
22ga010d_1.5482_052o020t_-1.5482.wav,wsj0/si_dt_05/22g/22ga010d.wav,wsj0/si_dt_05/052/052o020t.wav
440o030f_1.8261_053c010z_-1.8261.wav,wsj0/si_et_05/440/440o030f.wav,wsj0/si_dt_05/053/053c010z.wav
423c020o_1.9657_050o0213_-1.9657.wav,wsj0/si_dt_05/423/423c020o.wav,wsj0/si_dt_05/050/050o0213.wav
447c020o_0.40427_441o030z_-0.40427.wav,wsj0/si_et_05/447/447c020o.wav,wsj0/si_et_05/441/441o030z.wav
445o030c_0.083492_053a050r_-0.083492.wav,wsj0/si_et_05/445/445o030c.wav,wsj0/si_dt_05/053/053a050r.wav
053a050c_1.3161_441o030y_-1.3161.wav,wsj0/si_dt_05/053/053a050c.wav,wsj0/si_et_05/441/441o030y.wav
440c020d_1.3136_22hc010z_-1.3136.wav,wsj0/si_et_05/440/440c020d.wav,wsj0/si_dt_05/22h/22hc010z.wav
423o0304_1.528_052c010a_-1.528.wav,wsj0/si_dt_05/423/423o0304.wav,wsj0/si_dt_05/052/052c010a.wav
052a050m_0.063592_443c020k_-0.063592.wav,wsj0/si_dt_05/052/052a050m.wav,wsj0/si_et_05/443/443c020k.wav
444c0213_2.1352_446o0318_-2.1352.wav,wsj0/si_et_05/444/444c0213.wav,wsj0/si_et_05/446/446o0318.wav
443c0205_2.3836_052o020v_-2.3836.wav,wsj0/si_et_05/443/443c0205.wav,wsj0/si_dt_05/052/052o020v.wav
053o020c_1.419_447o030y_-1.419.wav,wsj0/si_dt_05/053/053o020c.wav,wsj0/si_et_05/447/447o030y.wav
052a050v_0.48206_051a050l_-0.48206.wav,wsj0/si_dt_05/052/052a050v.wav,wsj0/si_dt_05/051/051a050l.wav
442o0302_1.1316_447c020o_-1.1316.wav,wsj0/si_et_05/442/442o0302.wav,wsj0/si_et_05/447/447c020o.wav
441c0215_0.98324_051o020y_-0.98324.wav,wsj0/si_et_05/441/441c0215.wav,wsj0/si_dt_05/051/051o020y.wav
441o030s_0.211_22ga0103_-0.211.wav,wsj0/si_et_05/441/441o030s.wav,wsj0/si_dt_05/22g/22ga0103.wav
050a050s_1.1019_052c010s_-1.1019.wav,wsj0/si_dt_05/050/050a050s.wav,wsj0/si_dt_05/052/052c010s.wav
22ho0103_1.1524_420c0202_-1.1524.wav,wsj0/si_dt_05/22h/22ho0103.wav,wsj0/si_dt_05/420/420c0202.wav
443c020h_1.3266_421c020v_-1.3266.wav,wsj0/si_et_05/443/443c020h.wav,wsj0/si_dt_05/421/421c020v.wav
051a0513_1.8547_445c0214_-1.8547.wav,wsj0/si_dt_05/051/051a0513.wav,wsj0/si_et_05/445/445c0214.wav
420a0108_1.0164_421o030y_-1.0164.wav,wsj0/si_dt_05/420/420a0108.wav,wsj0/si_dt_05/421/421o030y.wav
444o0303_0.15434_22ga010s_-0.15434.wav,wsj0/si_et_05/444/444o0303.wav,wsj0/si_dt_05/22g/22ga010s.wav
053a050b_1.0473_421c020k_-1.0473.wav,wsj0/si_dt_05/053/053a050b.wav,wsj0/si_dt_05/421/421c020k.wav
446o031a_1.6413_052o020o_-1.6413.wav,wsj0/si_et_05/446/446o031a.wav,wsj0/si_dt_05/052/052o020o.wav
421o030t_0.28412_442o030h_-0.28412.wav,wsj0/si_dt_05/421/421o030t.wav,wsj0/si_et_05/442/442o030h.wav
443o0303_2.461_421c020e_-2.461.wav,wsj0/si_et_05/443/443o0303.wav,wsj0/si_dt_05/421/421c020e.wav
447o030d_0.16088_442c0208_-0.16088.wav,wsj0/si_et_05/447/447o030d.wav,wsj0/si_et_05/442/442c0208.wav
423a010r_0.44749_447o030z_-0.44749.wav,wsj0/si_dt_05/423/423a010r.wav,wsj0/si_et_05/447/447o030z.wav
440o0308_0.16535_422a010g_-0.16535.wav,wsj0/si_et_05/440/440o0308.wav,wsj0/si_dt_05/422/422a010g.wav
423o030y_1.1842_441o0304_-1.1842.wav,wsj0/si_dt_05/423/423o030y.wav,wsj0/si_et_05/441/441o0304.wav
444c0210_1.7843_443c0203_-1.7843.wav,wsj0/si_et_05/444/444c0210.wav,wsj0/si_et_05/443/443c0203.wav
22hc010r_1.5601_420o0305_-1.5601.wav,wsj0/si_dt_05/22h/22hc010r.wav,wsj0/si_dt_05/420/420o0305.wav
440o0302_0.41955_447c020j_-0.41955.wav,wsj0/si_et_05/440/440o0302.wav,wsj0/si_et_05/447/447c020j.wav
445c0204_1.7413_442c020t_-1.7413.wav,wsj0/si_et_05/445/445c0204.wav,wsj0/si_et_05/442/442c020t.wav
446o030s_1.4311_050o020k_-1.4311.wav,wsj0/si_et_05/446/446o030s.wav,wsj0/si_dt_05/050/050o020k.wav
422a0109_0.12448_051a050x_-0.12448.wav,wsj0/si_dt_05/422/422a0109.wav,wsj0/si_dt_05/051/051a050x.wav
445o030c_1.032_443o030z_-1.032.wav,wsj0/si_et_05/445/445o030c.wav,wsj0/si_et_05/443/443o030z.wav
447o030k_0.80305_445c020s_-0.80305.wav,wsj0/si_et_05/447/447o030k.wav,wsj0/si_et_05/445/445c020s.wav
442c020c_1.808_053a050k_-1.808.wav,wsj0/si_et_05/442/442c020c.wav,wsj0/si_dt_05/053/053a050k.wav
050o0204_2.0346_052o0201_-2.0346.wav,wsj0/si_dt_05/050/050o0204.wav,wsj0/si_dt_05/052/052o0201.wav
445c020e_0.30481_422o0311_-0.30481.wav,wsj0/si_et_05/445/445c020e.wav,wsj0/si_dt_05/422/422o0311.wav
050o020q_0.28175_22gc010k_-0.28175.wav,wsj0/si_dt_05/050/050o020q.wav,wsj0/si_dt_05/22g/22gc010k.wav
050a0504_2.4414_443o0313_-2.4414.wav,wsj0/si_dt_05/050/050a0504.wav,wsj0/si_et_05/443/443o0313.wav
421c020l_0.72652_22hc0101_-0.72652.wav,wsj0/si_dt_05/421/421c020l.wav,wsj0/si_dt_05/22h/22hc0101.wav
051a050c_0.67054_052o020j_-0.67054.wav,wsj0/si_dt_05/051/051a050c.wav,wsj0/si_dt_05/052/052o020j.wav
052a050o_0.37786_051c0104_-0.37786.wav,wsj0/si_dt_05/052/052a050o.wav,wsj0/si_dt_05/051/051c0104.wav
053o020d_0.87201_421o030q_-0.87201.wav,wsj0/si_dt_05/053/053o020d.wav,wsj0/si_dt_05/421/421o030q.wav
422a010a_1.3637_445c020b_-1.3637.wav,wsj0/si_dt_05/422/422a010a.wav,wsj0/si_et_05/445/445c020b.wav
051a050h_1.1786_444c020w_-1.1786.wav,wsj0/si_dt_05/051/051a050h.wav,wsj0/si_et_05/444/444c020w.wav
050c010w_0.18262_444c020y_-0.18262.wav,wsj0/si_dt_05/050/050c010w.wav,wsj0/si_et_05/444/444c020y.wav
443c020c_1.9646_442c020f_-1.9646.wav,wsj0/si_et_05/443/443c020c.wav,wsj0/si_et_05/442/442c020f.wav
445o030n_0.12017_053o020o_-0.12017.wav,wsj0/si_et_05/445/445o030n.wav,wsj0/si_dt_05/053/053o020o.wav
447o030x_0.98832_441o0308_-0.98832.wav,wsj0/si_et_05/447/447o030x.wav,wsj0/si_et_05/441/441o0308.wav
447c020z_1.7399_22ha0104_-1.7399.wav,wsj0/si_et_05/447/447c020z.wav,wsj0/si_dt_05/22h/22ha0104.wav
447c020a_0.07795_441o030r_-0.07795.wav,wsj0/si_et_05/447/447c020a.wav,wsj0/si_et_05/441/441o030r.wav
22ha0114_0.35843_441o030e_-0.35843.wav,wsj0/si_dt_05/22h/22ha0114.wav,wsj0/si_et_05/441/441o030e.wav
447c0216_2.4288_446c020g_-2.4288.wav,wsj0/si_et_05/447/447c0216.wav,wsj0/si_et_05/446/446c020g.wav
422a010d_1.293_421c020d_-1.293.wav,wsj0/si_dt_05/422/422a010d.wav,wsj0/si_dt_05/421/421c020d.wav
423o030o_1.3193_420o030z_-1.3193.wav,wsj0/si_dt_05/423/423o030o.wav,wsj0/si_dt_05/420/420o030z.wav
446o030f_1.5375_22ga0106_-1.5375.wav,wsj0/si_et_05/446/446o030f.wav,wsj0/si_dt_05/22g/22ga0106.wav
445o030s_1.681_22ha0107_-1.681.wav,wsj0/si_et_05/445/445o030s.wav,wsj0/si_dt_05/22h/22ha0107.wav
421a0102_0.35088_422o030m_-0.35088.wav,wsj0/si_dt_05/421/421a0102.wav,wsj0/si_dt_05/422/422o030m.wav
444o030v_1.0438_422o030f_-1.0438.wav,wsj0/si_et_05/444/444o030v.wav,wsj0/si_dt_05/422/422o030f.wav
052c010a_1.6182_051a0505_-1.6182.wav,wsj0/si_dt_05/052/052c010a.wav,wsj0/si_dt_05/051/051a0505.wav
443o030m_0.73778_050o020k_-0.73778.wav,wsj0/si_et_05/443/443o030m.wav,wsj0/si_dt_05/050/050o020k.wav
053c010q_0.021027_421c020y_-0.021027.wav,wsj0/si_dt_05/053/053c010q.wav,wsj0/si_dt_05/421/421c020y.wav
053c010y_0.091345_22ha0111_-0.091345.wav,wsj0/si_dt_05/053/053c010y.wav,wsj0/si_dt_05/22h/22ha0111.wav
422o030o_2.2014_444c0212_-2.2014.wav,wsj0/si_dt_05/422/422o030o.wav,wsj0/si_et_05/444/444c0212.wav
050c010p_2.3596_051a0501_-2.3596.wav,wsj0/si_dt_05/050/050c010p.wav,wsj0/si_dt_05/051/051a0501.wav
22go0107_2.2828_441c020k_-2.2828.wav,wsj0/si_dt_05/22g/22go0107.wav,wsj0/si_et_05/441/441c020k.wav
22gc0113_0.29823_050a050t_-0.29823.wav,wsj0/si_dt_05/22g/22gc0113.wav,wsj0/si_dt_05/050/050a050t.wav
051a0506_0.024295_447o030c_-0.024295.wav,wsj0/si_dt_05/051/051a0506.wav,wsj0/si_et_05/447/447o030c.wav
22ha010e_1.9643_445o030y_-1.9643.wav,wsj0/si_dt_05/22h/22ha010e.wav,wsj0/si_et_05/445/445o030y.wav
447c0216_0.64553_050c010f_-0.64553.wav,wsj0/si_et_05/447/447c0216.wav,wsj0/si_dt_05/050/050c010f.wav
421o030x_2.4055_052a050v_-2.4055.wav,wsj0/si_dt_05/421/421o030x.wav,wsj0/si_dt_05/052/052a050v.wav
053c0104_1.403_423a010p_-1.403.wav,wsj0/si_dt_05/053/053c0104.wav,wsj0/si_dt_05/423/423a010p.wav
421a010b_0.92396_444c0213_-0.92396.wav,wsj0/si_dt_05/421/421a010b.wav,wsj0/si_et_05/444/444c0213.wav
053c010r_1.4776_422o030l_-1.4776.wav,wsj0/si_dt_05/053/053c010r.wav,wsj0/si_dt_05/422/422o030l.wav
422o0308_1.9049_442c0206_-1.9049.wav,wsj0/si_dt_05/422/422o0308.wav,wsj0/si_et_05/442/442c0206.wav
441o030x_0.65236_051a0503_-0.65236.wav,wsj0/si_et_05/441/441o030x.wav,wsj0/si_dt_05/051/051a0503.wav
421a0106_0.7051_447c0216_-0.7051.wav,wsj0/si_dt_05/421/421a0106.wav,wsj0/si_et_05/447/447c0216.wav
22gc010j_1.5725_423c0204_-1.5725.wav,wsj0/si_dt_05/22g/22gc010j.wav,wsj0/si_dt_05/423/423c0204.wav
441c020l_2.4983_22go010v_-2.4983.wav,wsj0/si_et_05/441/441c020l.wav,wsj0/si_dt_05/22g/22go010v.wav
442o030a_1.8281_421a0106_-1.8281.wav,wsj0/si_et_05/442/442o030a.wav,wsj0/si_dt_05/421/421a0106.wav
443o0302_0.37407_052o0209_-0.37407.wav,wsj0/si_et_05/443/443o0302.wav,wsj0/si_dt_05/052/052o0209.wav
22ho010s_0.97461_440o030b_-0.97461.wav,wsj0/si_dt_05/22h/22ho010s.wav,wsj0/si_et_05/440/440o030b.wav
440c020y_0.17243_22ga0111_-0.17243.wav,wsj0/si_et_05/440/440c020y.wav,wsj0/si_dt_05/22g/22ga0111.wav
422c020j_1.7896_440o030c_-1.7896.wav,wsj0/si_dt_05/422/422c020j.wav,wsj0/si_et_05/440/440o030c.wav
053o020p_1.388_050c010z_-1.388.wav,wsj0/si_dt_05/053/053o020p.wav,wsj0/si_dt_05/050/050c010z.wav
